,Province_State,Date,Confirmed Cases,new_cases,Confirmed_Cases_log,7day_avg,14day_avg,21day_avg
21276,Missouri,2021-12-08,935956,3836.0,13.749324814233507,3061.71,2417.21,2590.29
16306,Louisiana,2021-12-08,774913,732.0,13.560507334436172,439.43,418.71,405.81
24826,New Jersey,2021-12-08,1283925,4258.0,14.06543312917248,4004.57,3254.71,2879.52
7076,Diamond Princess,2021-12-08,49,0.0,3.912023005428146,0.0,0.0,0.0
9916,Grand Princess,2021-12-08,103,0.0,4.6443908991413725,0.0,0.0,0.0
17016,Maine,2021-12-08,125373,1275.0,11.739056549160644,681.86,530.86,582.9
10626,Guam,2021-12-08,19287,0.0,9.867238419861007,10.43,10.07,12.95
40446,Wisconsin,2021-12-08,1012189,14501.0,13.827626858242851,3708.57,3497.14,3570.33
20566,Mississippi,2021-12-08,517925,787.0,13.15758765389371,469.43,378.07,380.14
2106,American Samoa,2021-12-08,10,0.0,2.3978952727983707,0.0,0.43,0.29
37606,Virgin Islands,2021-12-08,7582,13.0,8.933664178700935,9.71,6.57,8.81
36896,Vermont,2021-12-08,53835,404.0,10.893697667353607,475.0,408.21,399.0
36186,Utah,2021-12-08,607954,1423.0,13.3178561450513,1408.0,1302.79,1360.86
27666,North Dakota,2021-12-08,165845,470.0,12.018814925905273,409.86,428.79,433.57
26956,North Carolina,2021-12-08,1558510,3294.0,14.259241436233276,3066.57,2459.43,2305.9
2816,Arizona,2021-12-08,1301597,3506.0,14.07910329831541,4093.43,3524.93,3700.24
26246,New York,2021-12-08,2806456,9466.0,14.8474333916721,9641.14,8165.29,7727.57
18436,Massachusetts,2021-12-08,957889,5920.0,13.772488227813412,4784.14,3820.14,3504.29
17726,Maryland,2021-12-08,596967,1187.0,13.299618789598103,1383.14,1176.5,1101.52
31926,Puerto Rico,2021-12-08,189495,157.0,12.152123195102417,127.14,105.71,109.05
19856,Minnesota,2021-12-08,948490,3045.0,13.762627579645873,4649.71,4099.36,4155.0
29086,Ohio,2021-12-08,1752508,8707.0,14.37655903339838,7621.0,6598.36,6289.14
22696,Nebraska,2021-12-08,318657,1207.0,12.671873706342874,1063.57,949.93,928.95
15596,Kentucky,2021-12-08,805426,3009.0,13.599127850552508,2314.43,1969.14,1837.9
12756,Illinois,2021-12-08,1867912,6658.0,14.440332322810525,7416.86,5929.43,5495.71
3526,Arkansas,2021-12-08,535450,860.0,13.190864661415286,811.71,687.57,661.76
41156,Wyoming,2021-12-08,112551,183.0,11.63117061605705,182.29,163.36,185.38
38316,Virginia,2021-12-08,988147,2850.0,13.80358776308232,2374.0,1961.14,1825.9
9206,Georgia,2021-12-08,1675453,2371.0,14.331594731291425,1334.71,1140.14,1119.1
34766,Tennessee,2021-12-08,1331703,2207.0,14.101969883165232,1875.86,1555.14,1488.14
30506,Oregon,2021-12-08,398262,841.0,12.894867870051835,866.43,769.79,781.9
12046,Idaho,2021-12-08,310661,651.0,12.646460783427568,442.86,394.86,420.0
6366,Delaware,2021-12-08,157751,576.0,11.968779458611522,569.86,470.5,432.24
1396,Alaska,2021-12-08,152977,440.0,11.938049399186005,236.29,251.14,282.71
8496,Florida,2021-12-08,3741058,0.0,15.134879284390095,1523.29,1396.79,1402.19
39736,West Virginia,2021-12-08,303173,1053.0,12.62206217709455,1032.0,876.0,858.95
25536,New Mexico,2021-12-08,326713,1441.0,12.696840449441133,1517.71,1330.14,1352.38
39027,Washington,2021-12-09,788877,1632.0,13.578366961763164,1423.0,1480.43,1352.14
8497,Florida,2021-12-09,3741058,0.0,15.134879284390095,1523.29,1396.79,1402.19
4947,Colorado,2021-12-09,851785,2516.0,13.655090600553134,2292.43,2239.57,2417.48
14177,Iowa,2021-12-09,542433,1400.0,13.203821698009522,1767.57,1683.86,1555.81
9207,Georgia,2021-12-09,1676787,1334.0,14.332390616594703,1308.14,1235.43,1121.43
37607,Virgin Islands,2021-12-09,7588,6.0,8.934455109403913,9.0,7.0,7.67
9917,Grand Princess,2021-12-09,103,0.0,4.6443908991413725,0.0,0.0,0.0
28377,Northern Mariana Islands,2021-12-09,1514,332.0,7.323170717943469,64.57,61.79,51.57
29797,Oklahoma,2021-12-09,678343,1453.0,13.427409812882814,1315.86,1151.64,986.33
29087,Ohio,2021-12-09,1761008,8500.0,14.381397498197822,7530.86,7205.5,6378.9
24827,New Jersey,2021-12-09,1289542,5617.0,14.069798450005802,4169.57,3452.29,3029.24
30507,Oregon,2021-12-09,399361,1099.0,12.897623552723426,875.57,848.29,779.57
31927,Puerto Rico,2021-12-09,189660,165.0,12.15299354701688,124.43,107.71,110.52
5657,Connecticut,2021-12-09,436143,2679.0,12.985727743031672,1675.86,1397.86,1146.9
19147,Michigan,2021-12-09,1553790,0.0,14.256208309230427,8405.29,7611.43,7897.71
12757,Illinois,2021-12-09,1877213,9301.0,14.445299320790635,7099.29,6593.79,5669.86
38317,Virginia,2021-12-09,991221,3074.0,13.806693804369562,2460.0,2053.5,1882.05
13467,Indiana,2021-12-09,1145633,5482.0,13.951468753519062,4699.71,4367.5,3805.52
6367,Delaware,2021-12-09,158600,849.0,11.974146893333247,598.14,496.07,452.57
25537,New Mexico,2021-12-09,328332,1619.0,12.701783616257174,1456.71,1445.79,1344.33
12047,Idaho,2021-12-09,311150,489.0,12.648033603876177,427.86,429.79,416.95
18437,Massachusetts,2021-12-09,963923,6034.0,13.778767732310516,4834.86,4251.14,3620.67
26247,New York,2021-12-09,2818175,11719.0,14.851600425132789,9692.57,8495.86,7899.76
31217,Pennsylvania,2021-12-09,1806671,6918.0,14.406997036772882,7571.71,6870.93,6664.14
11337,Hawaii,2021-12-09,88655,143.0,11.392518991107131,108.14,105.14,111.38
32637,Rhode Island,2021-12-09,200197,1468.0,12.207062155803367,926.14,831.14,685.62
24117,New Hampshire,2021-12-09,173089,1551.0,12.061566969420445,1304.0,1241.29,1107.71
7787,District of Columbia,2021-12-09,68460,198.0,11.134019519047316,183.86,139.29,122.43
26957,North Carolina,2021-12-09,1562663,4153.0,14.261902615084779,3119.86,2756.07,2389.76
40447,Wisconsin,2021-12-09,1017301,5112.0,13.832664582768308,3559.29,3554.5,3607.19
10627,Guam,2021-12-09,19300,13.0,9.867912187022208,10.43,10.36,12.38
27667,North Dakota,2021-12-09,166233,388.0,12.021151713285173,381.14,405.93,421.52
7077,Diamond Princess,2021-12-09,49,0.0,3.912023005428146,0.0,0.0,0.0
17727,Maryland,2021-12-09,598466,1499.0,13.302126664615406,1336.14,1283.57,1121.52
16307,Louisiana,2021-12-09,775368,455.0,13.561094324054281,436.86,451.21,405.67
20567,Mississippi,2021-12-09,518670,745.0,13.159025049773248,494.57,431.29,397.52
17017,Maine,2021-12-09,126833,1460.0,11.75063442384374,768.71,596.0,608.0
36187,Utah,2021-12-09,609351,1397.0,13.320151376432198,1324.57,1402.57,1342.19
36897,Vermont,2021-12-09,54321,486.0,10.902684580406032,455.29,442.93,396.95
34057,South Dakota,2021-12-09,170800,384.0,12.048254415120404,434.43,464.86,420.95
41157,Wyoming,2021-12-09,112731,180.0,11.632768599387452,167.29,176.21,173.71
33347,South Carolina,2021-12-09,927649,1195.0,13.740409785455023,1048.29,907.36,807.57
2107,American Samoa,2021-12-09,10,0.0,2.3978952727983707,0.0,0.43,0.29
687,Alabama,2021-12-09,850645,549.0,13.653751339812741,511.57,432.21,436.29
2817,Arizona,2021-12-09,1305260,3663.0,14.081913578741597,4043.57,3547.36,3675.43
4237,California,2021-12-09,5150415,6759.0,15.454588046076687,6861.29,6496.14,5600.76
21987,Montana,2021-12-09,193543,266.0,12.173260155783623,231.14,276.07,286.33
39737,West Virginia,2021-12-09,304355,1182.0,12.625953347872649,991.43,960.43,862.19
35477,Texas,2021-12-09,4370210,3869.0,15.29032184965901,3539.57,3510.93,3279.95
22697,Nebraska,2021-12-09,319847,1190.0,12.675601161927673,1047.14,1034.93,928.52
19857,Minnesota,2021-12-09,952232,3742.0,13.766565031726781,4426.14,4366.64,4103.67
23407,Nevada,2021-12-09,463803,992.0,13.047217328173451,650.57,630.21,583.62
34767,Tennessee,2021-12-09,1331703,0.0,14.101969883165232,1524.71,1555.14,1404.86
1397,Alaska,2021-12-09,152977,0.0,11.938049399186005,187.14,251.14,257.95
3527,Arkansas,2021-12-09,536368,918.0,13.192577636027577,767.71,711.79,662.29
15597,Kentucky,2021-12-09,808148,2722.0,13.60250172644314,2304.71,2016.93,1880.57
14887,Kansas,2021-12-09,483101,39.0,13.087983090463549,1774.71,1503.14,1392.62
21277,Missouri,2021-12-09,939245,3289.0,13.752832704710086,2790.43,2645.5,2218.9
35478,Texas,2021-12-10,4385287,15077.0,15.293765860080944,5110.43,4585.0,3835.48
16308,Louisiana,2021-12-10,775935,567.0,13.561825321537366,449.43,491.71,409.76
688,Alabama,2021-12-10,851237,592.0,13.654447039430197,511.14,474.5,441.95
17728,Maryland,2021-12-10,600178,1712.0,13.304983223039077,1337.86,1405.86,1151.52
19148,Michigan,2021-12-10,1567578,13788.0,14.265042948943323,7179.0,8596.29,7579.0
11338,Hawaii,2021-12-10,88825,170.0,11.394434678917609,114.57,115.36,109.67
21278,Missouri,2021-12-10,942871,3626.0,13.756685815392949,3240.86,2904.5,2310.29
22698,Nebraska,2021-12-10,320943,1096.0,12.67902193206448,1001.14,1113.21,928.9
4238,California,2021-12-10,5153804,3389.0,15.455245834787195,6845.0,6579.07,5623.38
13468,Indiana,2021-12-10,1150899,5266.0,13.956054802956583,4652.0,4743.64,3878.52
26248,New York,2021-12-10,2829502,11327.0,14.85561163582215,9708.14,8746.64,8077.71
24828,New Jersey,2021-12-10,1295005,5463.0,14.074025886309675,4312.43,3689.36,3182.76
15598,Kentucky,2021-12-10,810910,2762.0,13.60591358601514,2299.14,2159.21,1960.86
12758,Illinois,2021-12-10,1884743,7530.0,14.449302560622801,7095.29,7131.64,5756.05
3528,Arkansas,2021-12-10,537461,1093.0,13.194613338810338,756.14,768.21,679.48
38318,Virginia,2021-12-10,994069,2848.0,13.809562905694373,2495.71,2166.43,1933.76
34768,Tennessee,2021-12-10,1336078,4375.0,14.105249763067043,1836.57,1867.64,1535.62
39738,West Virginia,2021-12-10,305418,1063.0,12.629439883321995,965.57,1036.36,847.9
25538,New Mexico,2021-12-10,329778,1446.0,12.706178012125783,1322.57,1549.07,1325.76
31218,Pennsylvania,2021-12-10,1818299,11628.0,14.413412556607486,7786.14,7264.21,6855.76
5658,Connecticut,2021-12-10,439423,3280.0,12.99322005737731,2021.14,1496.43,1262.14
12048,Idaho,2021-12-10,311521,371.0,12.649225240718957,407.43,428.36,403.38
2818,Arizona,2021-12-10,1309184,3924.0,14.084915364164974,3856.14,3590.36,3620.86
24118,New Hampshire,2021-12-10,174456,1367.0,12.069433571920523,1268.86,1338.93,1125.86
7078,Diamond Princess,2021-12-10,49,0.0,3.912023005428146,0.0,0.0,0.0
18438,Massachusetts,2021-12-10,969589,5666.0,13.78462858071265,4820.71,4277.43,3755.05
34058,South Dakota,2021-12-10,171248,448.0,12.050873916691364,425.29,496.86,422.52
7788,District of Columbia,2021-12-10,68702,242.0,11.137548145379286,181.71,156.57,127.33
21988,Montana,2021-12-10,193718,175.0,12.174163934414228,211.71,260.5,271.67
6368,Delaware,2021-12-10,159399,799.0,11.979172045338252,607.14,516.71,468.24
26958,North Carolina,2021-12-10,1566269,3606.0,14.26420755446444,3103.57,3013.64,2447.14
33348,South Carolina,2021-12-10,929077,1428.0,13.741947975520082,1050.71,956.64,831.1
31928,Puerto Rico,2021-12-10,189818,158.0,12.153826265521834,123.86,111.57,108.95
36188,Utah,2021-12-10,610681,1330.0,13.322331644403178,1247.0,1325.07,1321.52
29798,Oklahoma,2021-12-10,680054,1711.0,13.429928956234429,1376.29,1273.86,1021.62
1398,Alaska,2021-12-10,153425,448.0,11.940973645078651,205.86,238.43,254.38
8498,Florida,2021-12-10,3754042,12984.0,15.138343950511578,1854.86,2324.21,1549.48
14178,Iowa,2021-12-10,545804,3371.0,13.2100170480792,2249.14,1924.64,1716.33
9918,Grand Princess,2021-12-10,103,0.0,4.6443908991413725,0.0,0.0,0.0
37608,Virgin Islands,2021-12-10,7598,10.0,8.935771938669784,9.71,7.71,7.57
17018,Maine,2021-12-10,128982,2149.0,11.767435891713937,962.86,749.5,665.38
20568,Mississippi,2021-12-10,519115,445.0,13.159882643917852,515.86,463.07,398.43
9208,Georgia,2021-12-10,1678746,1959.0,14.333558239774057,1410.14,1375.36,1147.48
4948,Colorado,2021-12-10,854084,2299.0,13.65778599943369,2213.86,2301.79,2350.0
27668,North Dakota,2021-12-10,166600,367.0,12.023357011097826,358.86,419.71,416.62
32638,Rhode Island,2021-12-10,201275,1078.0,12.212432379482756,916.71,908.14,708.95
36898,Vermont,2021-12-10,55057,736.0,10.916142454026694,489.71,495.5,409.9
28378,Northern Mariana Islands,2021-12-10,1514,0.0,7.323170717943469,58.57,58.71,51.24
29088,Ohio,2021-12-10,1768367,7359.0,14.385567645316984,7213.0,7078.07,6423.19
2108,American Samoa,2021-12-10,10,0.0,2.3978952727983707,0.0,0.43,0.29
39028,Washington,2021-12-10,790412,1535.0,13.58031087264896,1368.14,1590.07,1347.33
41158,Wyoming,2021-12-10,112862,131.0,11.633929972775375,150.0,185.57,168.76
40448,Wisconsin,2021-12-10,1024082,6781.0,13.839308135984336,3770.57,3985.07,3731.76
19858,Minnesota,2021-12-10,956779,4547.0,13.77132875895,4264.0,4396.43,4075.05
10628,Guam,2021-12-10,19307,7.0,9.868274796780383,9.71,10.86,11.52
30508,Oregon,2021-12-10,400188,827.0,12.899692214497145,802.71,907.36,767.9
14888,Kansas,2021-12-10,486895,3794.0,13.095805826897777,2299.0,1774.14,1441.48
23408,Nevada,2021-12-10,464385,582.0,13.048471381925966,632.57,671.79,581.52
24829,New Jersey,2021-12-11,1299601,4596.0,14.077568621710956,4338.43,3875.5,3296.9
25539,New Mexico,2021-12-11,329778,0.0,12.706178012125783,1322.57,1549.07,1325.76
1399,Alaska,2021-12-11,153425,0.0,11.940973645078651,205.86,238.43,254.38
17729,Maryland,2021-12-11,601390,1212.0,13.307000584343111,1244.43,1292.21,1160.81
39739,West Virginia,2021-12-11,306552,1134.0,12.633145939474705,960.71,1117.36,859.52
8499,Florida,2021-12-11,3754042,0.0,15.138343950511578,1854.86,2324.21,1549.48
38319,Virginia,2021-12-11,994069,0.0,13.809562905694373,2495.71,2166.43,1933.76
19859,Minnesota,2021-12-11,956779,0.0,13.77132875895,4264.0,4396.43,4075.05
15599,Kentucky,2021-12-11,813214,2304.0,13.608750806213036,2293.86,2270.07,1973.43
9209,Georgia,2021-12-11,1678746,0.0,14.333558239774057,1410.14,1375.36,1147.48
12759,Illinois,2021-12-11,1884744,1.0,14.449303091198695,7095.43,7131.71,5756.1
28379,Northern Mariana Islands,2021-12-11,1774,260.0,7.4815557019095165,84.57,77.29,62.71
3529,Arkansas,2021-12-11,538208,747.0,13.196002239543152,747.86,785.36,682.95
34769,Tennessee,2021-12-11,1336078,0.0,14.105249763067043,1836.57,1867.64,1535.62
29089,Ohio,2021-12-11,1776439,8072.0,14.390121919597595,7252.86,7353.07,6541.38
16309,Louisiana,2021-12-11,775935,0.0,13.561825321537366,449.43,491.71,409.76
12049,Idaho,2021-12-11,311692,171.0,12.649774008012077,403.29,423.57,399.81
7789,District of Columbia,2021-12-11,68702,0.0,11.137548145379286,181.71,156.57,127.33
40449,Wisconsin,2021-12-11,1024094,12.0,13.839319853715901,3772.29,3985.93,3732.33
10629,Guam,2021-12-11,19307,0.0,9.868274796780383,8.57,10.29,11.33
21279,Missouri,2021-12-11,945163,2292.0,13.759113736392237,2886.43,3018.29,2344.14
35479,Texas,2021-12-11,4388923,3636.0,15.29459465250313,5369.71,4842.07,3930.19
2109,American Samoa,2021-12-11,10,0.0,2.3978952727983707,0.0,0.43,0.29
11339,Hawaii,2021-12-11,89014,189.0,11.396560173838964,123.86,119.21,108.29
30509,Oregon,2021-12-11,400188,0.0,12.899692214497145,802.71,907.36,767.9
36899,Vermont,2021-12-11,55317,260.0,10.920853631835199,446.0,514.07,401.0
27669,North Dakota,2021-12-11,166998,398.0,12.025743103357012,351.29,421.79,412.38
31219,Pennsylvania,2021-12-11,1829351,11052.0,14.41947236374932,8041.57,7686.29,7076.14
26249,New York,2021-12-11,2838326,8824.0,14.858725352051897,9814.57,9129.93,8217.48
20569,Mississippi,2021-12-11,519115,0.0,13.159882643917852,515.86,463.07,398.43
21989,Montana,2021-12-11,193718,0.0,12.174163934414228,211.71,260.5,271.67
29799,Oklahoma,2021-12-11,680054,0.0,13.429928956234429,1376.29,1273.86,1021.62
9919,Grand Princess,2021-12-11,103,0.0,4.6443908991413725,0.0,0.0,0.0
26959,North Carolina,2021-12-11,1566269,0.0,14.26420755446444,3103.57,3013.64,2447.14
17019,Maine,2021-12-11,129997,1015.0,11.775274344703991,982.71,822.0,673.05
37609,Virgin Islands,2021-12-11,7598,0.0,8.935771938669784,9.71,7.71,7.57
2819,Arizona,2021-12-11,1312958,3774.0,14.087793926597842,3532.0,3598.86,3557.57
36189,Utah,2021-12-11,610681,0.0,13.322331644403178,1247.0,1325.07,1321.52
6369,Delaware,2021-12-11,160124,725.0,11.983710039199035,600.29,551.21,479.9
7079,Diamond Princess,2021-12-11,49,0.0,3.912023005428146,0.0,0.0,0.0
18439,Massachusetts,2021-12-11,969589,0.0,13.78462858071265,4820.71,4277.43,3755.05
14179,Iowa,2021-12-11,546287,483.0,13.210901588189781,1666.29,1959.14,1554.76
23409,Nevada,2021-12-11,464385,0.0,13.048471381925966,632.57,671.79,581.52
41159,Wyoming,2021-12-11,112862,0.0,11.633929972775375,150.0,185.57,168.76
39029,Washington,2021-12-11,790412,0.0,13.58031087264896,1368.14,1590.07,1347.33
4239,California,2021-12-11,5155772,1968.0,15.45562761569499,6772.14,6662.36,5622.86
32639,Rhode Island,2021-12-11,201275,0.0,12.212432379482756,916.71,908.14,708.95
19149,Michigan,2021-12-11,1567578,0.0,14.265042948943323,7179.0,8596.29,7579.0
689,Alabama,2021-12-11,851950,713.0,13.6552842924205,544.71,499.93,443.52
14889,Kansas,2021-12-11,486895,0.0,13.095805826897777,1655.86,1774.14,1441.48
13469,Indiana,2021-12-11,1150899,0.0,13.956054802956583,4652.0,4743.64,3878.52
34059,South Dakota,2021-12-11,171248,0.0,12.050873916691364,425.29,496.86,422.52
31929,Puerto Rico,2021-12-11,189818,0.0,12.153826265521834,101.57,106.21,98.24
33349,South Carolina,2021-12-11,929077,0.0,13.741947975520082,1050.71,956.64,831.1
22699,Nebraska,2021-12-11,321866,923.0,12.68189369572233,1133.0,1179.14,919.0
4949,Colorado,2021-12-11,854084,0.0,13.65778599943369,2213.86,2301.79,2350.0
24119,New Hampshire,2021-12-11,174456,0.0,12.069433571920523,1268.86,1338.93,1125.86
5659,Connecticut,2021-12-11,439423,0.0,12.99322005737731,2021.14,1496.43,1262.14
21990,Montana,2021-12-12,193718,0.0,12.174163934414228,211.71,260.5,271.67
16310,Louisiana,2021-12-12,775935,0.0,13.561825321537366,449.43,491.71,409.76
14890,Kansas,2021-12-12,486895,0.0,13.095805826897777,1655.86,1774.14,1441.48
7790,District of Columbia,2021-12-12,68702,0.0,11.137548145379286,181.71,156.57,127.33
21280,Missouri,2021-12-12,946931,1768.0,13.760982563887845,2925.86,3129.43,2387.52
25540,New Mexico,2021-12-12,329778,0.0,12.706178012125783,1322.57,1549.07,1325.76
18440,Massachusetts,2021-12-12,969589,0.0,13.78462858071265,4820.71,4277.43,3755.05
2820,Arizona,2021-12-12,1316189,3231.0,14.090251757345754,3447.86,3667.21,3538.62
24120,New Hampshire,2021-12-12,174456,0.0,12.069433571920523,1268.86,1338.93,1125.86
19150,Michigan,2021-12-12,1567578,0.0,14.265042948943323,7179.0,8596.29,7579.0
11340,Hawaii,2021-12-12,89229,215.0,11.398972584894198,133.43,122.5,113.43
7080,Diamond Princess,2021-12-12,49,0.0,3.912023005428146,0.0,0.0,0.0
26250,New York,2021-12-12,2846533,8207.0,14.861612671795177,9798.71,9371.29,8206.33
13470,Indiana,2021-12-12,1150899,0.0,13.956054802956583,4652.0,4743.64,3878.52
34060,South Dakota,2021-12-12,171248,0.0,12.050873916691364,425.29,496.86,422.52
690,Alabama,2021-12-12,852280,330.0,13.655671563641935,540.29,512.29,446.29
4240,California,2021-12-12,5168505,12733.0,15.4580942298684,6440.43,6512.07,5741.76
31220,Pennsylvania,2021-12-12,1837742,8391.0,14.424048746223502,8370.14,7988.57,7217.76
40450,Wisconsin,2021-12-12,1024094,0.0,13.839319853715901,3772.29,3985.93,3732.33
26960,North Carolina,2021-12-12,1566269,0.0,14.26420755446444,3103.57,3013.64,2447.14
33350,South Carolina,2021-12-12,929077,0.0,13.741947975520082,1050.71,956.64,831.1
19860,Minnesota,2021-12-12,956779,0.0,13.77132875895,4264.0,4396.43,4075.05
29090,Ohio,2021-12-12,1781411,4972.0,14.392916866232058,7201.14,7405.0,6597.33
17730,Maryland,2021-12-12,602732,1342.0,13.309229591580971,1298.14,1328.21,1176.81
4950,Colorado,2021-12-12,854084,0.0,13.65778599943369,2213.86,2301.79,2350.0
9210,Georgia,2021-12-12,1678746,0.0,14.333558239774057,1410.14,1375.36,1147.48
8500,Florida,2021-12-12,3754042,0.0,15.138343950511578,1854.86,2324.21,1549.48
28380,Northern Mariana Islands,2021-12-12,1908,134.0,7.554334823725748,103.71,80.07,68.76
1400,Alaska,2021-12-12,153425,0.0,11.940973645078651,205.86,238.43,254.38
37610,Virgin Islands,2021-12-12,7605,7.0,8.936692688488204,9.43,8.21,7.9
36190,Utah,2021-12-12,610681,0.0,13.322331644403178,1247.0,1325.07,1321.52
14180,Iowa,2021-12-12,546287,0.0,13.210901588189781,1666.29,1673.5,1554.76
17020,Maine,2021-12-12,129997,0.0,11.775274344703991,982.71,822.0,673.05
9920,Grand Princess,2021-12-12,103,0.0,4.6443908991413725,0.0,0.0,0.0
29800,Oklahoma,2021-12-12,680054,0.0,13.429928956234429,1376.29,1273.86,1021.62
20570,Mississippi,2021-12-12,519115,0.0,13.159882643917852,515.86,463.07,398.43
27670,North Dakota,2021-12-12,167147,149.0,12.026634926476031,349.29,417.5,412.43
32640,Rhode Island,2021-12-12,201275,0.0,12.212432379482756,916.71,908.14,708.95
39030,Washington,2021-12-12,790412,0.0,13.58031087264896,1368.14,1590.07,1347.33
30510,Oregon,2021-12-12,400188,0.0,12.899692214497145,802.71,907.36,767.9
36900,Vermont,2021-12-12,55849,532.0,10.930424804497347,422.86,552.07,403.48
23410,Nevada,2021-12-12,464385,0.0,13.048471381925966,632.57,671.79,581.52
2110,American Samoa,2021-12-12,10,0.0,2.3978952727983707,0.0,0.43,0.29
10630,Guam,2021-12-12,19308,1.0,9.868326587442539,8.57,10.36,11.38
12050,Idaho,2021-12-12,311692,0.0,12.649774008012077,403.29,423.57,399.81
35480,Texas,2021-12-12,4390761,1838.0,15.295013346298525,5523.29,4973.36,3984.48
38320,Virginia,2021-12-12,994069,0.0,13.809562905694373,2495.71,2166.43,1933.76
31930,Puerto Rico,2021-12-12,189952,134.0,12.154531952120957,99.86,113.0,99.48
5660,Connecticut,2021-12-12,439423,0.0,12.99322005737731,2021.14,1496.43,1262.14
6370,Delaware,2021-12-12,160768,644.0,11.987723831071728,616.29,578.43,494.43
41160,Wyoming,2021-12-12,112862,0.0,11.633929972775375,150.0,185.57,168.76
12760,Illinois,2021-12-12,1884744,0.0,14.449303091198695,7095.43,7131.71,5756.1
39740,West Virginia,2021-12-12,307432,880.0,12.636012456309206,967.43,1180.21,879.29
34770,Tennessee,2021-12-12,1336078,0.0,14.105249763067043,1836.57,1867.64,1535.62
24830,New Jersey,2021-12-12,1303443,3842.0,14.08052055017468,4387.86,4016.43,3403.57
22700,Nebraska,2021-12-12,321866,0.0,12.68189369572233,1133.0,997.86,919.0
15600,Kentucky,2021-12-12,814203,989.0,13.609966227836786,2264.57,2266.21,1972.05
3530,Arkansas,2021-12-12,538426,218.0,13.196407204643666,724.29,774.21,678.86
19151,Michigan,2021-12-13,1585297,17719.0,14.276282960239657,7164.29,7874.57,7528.86
31931,Puerto Rico,2021-12-13,189952,0.0,12.154531952120957,89.57,108.5,97.14
31221,Pennsylvania,2021-12-13,1843137,5395.0,14.42698011176519,8574.14,7998.79,7207.81
17731,Maryland,2021-12-13,604172,1440.0,13.311615859746533,1366.86,1376.64,1205.76
29801,Oklahoma,2021-12-13,683719,3665.0,13.435303756070205,1280.14,1262.79,1068.1
8501,Florida,2021-12-13,3754042,0.0,15.138343950511578,1854.86,2324.21,1549.48
13471,Indiana,2021-12-13,1162284,11385.0,13.965898453102426,4509.29,4654.0,4043.43
40451,Wisconsin,2021-12-13,1033629,9535.0,13.848587436357066,5134.43,4197.0,3819.38
4241,California,2021-12-13,5174793,6288.0,15.45931008956011,6308.14,6558.07,5817.0
36191,Utah,2021-12-13,613350,2669.0,13.326692644850047,1134.43,1338.86,1266.29
26961,North Carolina,2021-12-13,1575222,8953.0,14.269907407520922,3158.57,3069.43,2607.19
15601,Kentucky,2021-12-13,815283,1080.0,13.611291797780403,2226.86,2276.71,1984.81
37611,Virgin Islands,2021-12-13,7612,7.0,8.937612591306213,9.0,7.21,6.95
4951,Colorado,2021-12-13,858382,4298.0,13.662805665815473,2075.86,2254.79,2217.57
18441,Massachusetts,2021-12-13,981261,11672.0,13.79659477730334,4828.29,4697.57,3970.81
23411,Nevada,2021-12-13,465906,1521.0,13.051741322375428,632.43,650.21,577.86
14891,Kansas,2021-12-13,490101,3206.0,13.10236881168915,1641.14,1712.57,1476.95
7791,District of Columbia,2021-12-13,68702,0.0,11.137548145379286,100.57,131.79,112.14
26251,New York,2021-12-13,2860036,13503.0,14.86634511977529,10222.86,9792.86,8596.81
21281,Missouri,2021-12-13,948493,1562.0,13.762630742559654,2692.29,2841.29,2396.48
27671,North Dakota,2021-12-13,167271,124.0,12.027376508951258,351.43,415.57,407.81
12761,Illinois,2021-12-13,1904259,19515.0,14.459604039632563,7153.29,7149.86,6143.14
9211,Georgia,2021-12-13,1681906,3160.0,14.335438826666552,1445.57,1350.79,1186.38
34771,Tennessee,2021-12-13,1339872,3794.0,14.10808539131615,1774.14,1834.57,1575.05
16311,Louisiana,2021-12-13,777106,1171.0,13.563333329006461,497.86,485.79,431.67
2111,American Samoa,2021-12-13,10,0.0,2.3978952727983707,0.0,0.0,0.29
32641,Rhode Island,2021-12-13,203708,2433.0,12.224447783860375,965.57,909.5,770.33
11341,Hawaii,2021-12-13,89379,150.0,11.400652222487443,142.0,128.14,116.19
21991,Montana,2021-12-13,193905,187.0,12.175128784537451,187.86,248.64,257.14
39741,West Virginia,2021-12-13,308204,772.0,12.638520424968226,979.29,1013.57,889.52
20571,Mississippi,2021-12-13,519851,736.0,13.16129943466235,480.71,444.93,376.95
5661,Connecticut,2021-12-13,447316,7893.0,13.01102279451139,2365.71,1895.07,1539.9
25541,New Mexico,2021-12-13,332238,2460.0,12.713609868427724,1132.43,1364.21,1269.48
38321,Virginia,2021-12-13,1000694,6625.0,13.816205316563616,2519.86,2391.79,2053.52
24831,New Jersey,2021-12-13,1306722,3279.0,14.083033034414127,4429.29,4090.57,3486.24
14181,Iowa,2021-12-13,546287,0.0,13.210901588189781,1666.29,1673.5,1554.76
691,Alabama,2021-12-13,852574,294.0,13.65601646080969,542.14,520.71,448.24
33351,South Carolina,2021-12-13,932206,3129.0,13.7453101720108,1035.43,1026.64,869.33
12051,Idaho,2021-12-13,312186,494.0,12.651357646222126,410.29,426.93,393.24
1401,Alaska,2021-12-13,153835,410.0,11.943642378884586,185.43,216.14,238.57
17021,Maine,2021-12-13,129997,0.0,11.775274344703991,982.71,803.5,672.95
